,sample,id,pointing,MPT_number,z_manual,file_name,Notes
2145,CAPERS_COSMOS_V0.2.1,s000141147,P6,141147,-1.0,CAPERS_COSMOS_P6_s000141147_x1d.fits,None
2146,CAPERS_COSMOS_V0.2.1,s000141157,P6,141157,-1.0,CAPERS_COSMOS_P6_s000141157_x1d.fits,None
2147,CAPERS_COSMOS_V0.2.1,s000141252,P6,141252,-1.0,CAPERS_COSMOS_P6_s000141252_x1d.fits,None
2148,CAPERS_COSMOS_V0.2.1,s000141271,P6,141271,-1.0,CAPERS_COSMOS_P6_s000141271_x1d.fits,None
2149,CAPERS_COSMOS_V0.2.1,s000141282,P6,141282,-1.0,CAPERS_COSMOS_P6_s000141282_x1d.fits,None
2150,CAPERS_COSMOS_V0.2.1,s000141784,P6,141784,3.16,CAPERS_COSMOS_P6_s000141784_x1d_optext.fits,None
2151,CAPERS_COSMOS_V0.2.1,s000142148,P6,142148,4.430625,CAPERS_COSMOS_P6_s000142148_x1d_optext.fits,None
2152,CAPERS_COSMOS_V0.2.1,s000142252,P6,142252,-1.0,CAPERS_COSMOS_P6_s000142252_x1d_optext.fits,None
2153,CAPERS_COSMOS_V0.2.1,s000142288,P6,142288,5.661716,CAPERS_COSMOS_P6_s000142288_x1d_optext.fits,None
2154,CAPERS_COSMOS_V0.2.1,s000143397,P6,143397,-1.0,CAPERS_COSMOS_P6_s000143397_x1d_optext.fits,None
2155,CAPERS_COSMOS_V0.2.1,s000143788,P6,143788,-1.0,CAPERS_COSMOS_P6_s000143788_x1d.fits,None
2156,CAPERS_COSMOS_V0.2.1,s000143803,P6,143803,2.766865,CAPERS_COSMOS_P6_s000143803_x1d.fits,None
2157,CAPERS_COSMOS_V0.2.1,s000143872,P6,143872,8.872913,CAPERS_COSMOS_P6_s000143872_x1d_optext.fits,None
2158,CAPERS_COSMOS_V0.2.1,s000144501,P6,144501,-1.0,CAPERS_COSMOS_P6_s000144501_x1d.fits,None
2159,CAPERS_COSMOS_V0.2.1,s000144890,P6,144890,-1.0,CAPERS_COSMOS_P6_s000144890_x1d_optext.fits,None
2160,CAPERS_COSMOS_V0.2.1,s000145321,P6,145321,5.170677,CAPERS_COSMOS_P6_s000145321_x1d_optext.fits,None
2161,CAPERS_COSMOS_V0.2.1,s000145760,P6,145760,5.86,CAPERS_COSMOS_P6_s000145760_x1d_optext.fits,None
2162,CAPERS_COSMOS_V0.2.1,s000146138,P6,146138,5.76,CAPERS_COSMOS_P6_s000146138_x1d_optext.fits,None
2163,CAPERS_COSMOS_V0.2.1,s000146378,P6,146378,5.33,CAPERS_COSMOS_P6_s000146378_x1d_optext.fits,None
2164,CAPERS_COSMOS_V0.2.1,s000146647,P6,146647,-1.0,CAPERS_COSMOS_P6_s000146647_x1d_optext.fits,None
2165,CAPERS_COSMOS_V0.2.1,s000146706,P6,146706,-1.0,CAPERS_COSMOS_P6_s000146706_x1d.fits,None
2166,CAPERS_COSMOS_V0.2.1,s000146713,P6,146713,5.83,CAPERS_COSMOS_P6_s000146713_x1d_optext.fits,None
2167,CAPERS_COSMOS_V0.2.1,s000146833,P6,146833,-1.0,CAPERS_COSMOS_P6_s000146833_x1d.fits,None
2168,CAPERS_COSMOS_V0.2.1,s000146943,P6,146943,-1.0,CAPERS_COSMOS_P6_s000146943_x1d.fits,None
2169,CAPERS_COSMOS_V0.2.1,s000147050,P6,147050,4.369581,CAPERS_COSMOS_P6_s000147050_x1d_optext.fits,None
2170,CAPERS_COSMOS_V0.2.1,s000147051,P6,147051,-1.0,CAPERS_COSMOS_P6_s000147051_x1d.fits,None
2171,CAPERS_COSMOS_V0.2.1,s000147053,P6,147053,-1.0,CAPERS_COSMOS_P6_s000147053_x1d.fits,None
2172,CAPERS_COSMOS_V0.2.1,s000147326,P6,147326,-1.0,CAPERS_COSMOS_P6_s000147326_x1d.fits,None
2173,CAPERS_COSMOS_V0.2.1,s000147449,P6,147449,-1.0,CAPERS_COSMOS_P6_s000147449_x1d.fits,None
2174,CAPERS_COSMOS_V0.2.1,s000147458,P6,147458,3.697929,CAPERS_COSMOS_P6_s000147458_x1d.fits,None
2175,CAPERS_COSMOS_V0.2.1,s000147467,P6,147467,-1.0,CAPERS_COSMOS_P6_s000147467_x1d.fits,None
2176,CAPERS_COSMOS_V0.2.1,s000147470,P6,147470,-1.0,CAPERS_COSMOS_P6_s000147470_x1d.fits,None
2177,CAPERS_COSMOS_V0.2.1,s000147518,P6,147518,-1.0,CAPERS_COSMOS_P6_s000147518_x1d.fits,None
2178,CAPERS_COSMOS_V0.2.1,s000147542,P6,147542,4.475804,CAPERS_COSMOS_P6_s000147542_x1d_optext.fits,None
2179,CAPERS_COSMOS_V0.2.1,s000147555,P6,147555,-1.0,CAPERS_COSMOS_P6_s000147555_x1d.fits,None
2180,CAPERS_COSMOS_V0.2.1,s000147697,P6,147697,-1.0,CAPERS_COSMOS_P6_s000147697_x1d_optext.fits,None
2181,CAPERS_COSMOS_V0.2.1,s000147745,P6,147745,-1.0,CAPERS_COSMOS_P6_s000147745_x1d.fits,None
2182,CAPERS_COSMOS_V0.2.1,s000147866,P5,147866,3.950646,CAPERS_COSMOS_P5_s000147866_x1d_optext.fits,None
2183,CAPERS_COSMOS_V0.2.1,s000148059,P6,148059,5.774035,CAPERS_COSMOS_P6_s000148059_x1d.fits,None
2184,CAPERS_COSMOS_V0.2.1,s000148075,P6,148075,-1.0,CAPERS_COSMOS_P6_s000148075_x1d.fits,None
2185,CAPERS_COSMOS_V0.2.1,s000148088,P6,148088,2.663589,CAPERS_COSMOS_P6_s000148088_x1d_optext.fits,None
2186,CAPERS_COSMOS_V0.2.1,s000148091,P6,148091,3.740901,CAPERS_COSMOS_P6_s000148091_x1d_optext.fits,None
2187,CAPERS_COSMOS_V0.2.1,s000148158,P5,148158,-1.0,CAPERS_COSMOS_P5_s000148158_x1d_optext.fits,None
2188,CAPERS_COSMOS_V0.2.1,s000148436,P5,148436,-1.0,CAPERS_COSMOS_P5_s000148436_x1d_optext.fits,None
2189,CAPERS_COSMOS_V0.2.1,s000148527,P5,148527,-1.0,CAPERS_COSMOS_P5_s000148527_x1d_optext.fits,None
2190,CAPERS_COSMOS_V0.2.1,s000148561,P5,148561,-1.0,CAPERS_COSMOS_P5_s000148561_x1d_optext.fits,None
2191,CAPERS_COSMOS_V0.2.1,s000148668,P6,148668,3.458519,CAPERS_COSMOS_P6_s000148668_x1d_optext.fits,None
2192,CAPERS_COSMOS_V0.2.1,s000148810,P5,148810,-1.0,CAPERS_COSMOS_P5_s000148810_x1d_optext.fits,None
2193,CAPERS_COSMOS_V0.2.1,s000148868,P5,148868,-1.0,CAPERS_COSMOS_P5_s000148868_x1d.fits,None
2194,CAPERS_COSMOS_V0.2.1,s000148980,P6,148980,-1.0,CAPERS_COSMOS_P6_s000148980_x1d_optext.fits,None
2195,CAPERS_COSMOS_V0.2.1,s000149010,P6,149010,-1.0,CAPERS_COSMOS_P6_s000149010_x1d.fits,None
2196,CAPERS_COSMOS_V0.2.1,s000149015,P5,149015,-1.0,CAPERS_COSMOS_P5_s000149015_x1d_optext.fits,None
2197,CAPERS_COSMOS_V0.2.1,s000149160,P6,149160,-1.0,CAPERS_COSMOS_P6_s000149160_x1d_optext.fits,None
2198,CAPERS_COSMOS_V0.2.1,s000149168,P5,149168,1.218177,CAPERS_COSMOS_P5_s000149168_x1d_optext.fits,None
2199,CAPERS_COSMOS_V0.2.1,s000149226,P6,149226,-1.0,CAPERS_COSMOS_P6_s000149226_x1d.fits,None
2200,CAPERS_COSMOS_V0.2.1,s000149458,P5,149458,4.525665,CAPERS_COSMOS_P5_s000149458_x1d_optext.fits,None
2201,CAPERS_COSMOS_V0.2.1,s000149475,P5,149475,4.509823,CAPERS_COSMOS_P5_s000149475_x1d_optext.fits,None
2202,CAPERS_COSMOS_V0.2.1,s000149555,P5,149555,3.738444,CAPERS_COSMOS_P5_s000149555_x1d_optext.fits,None
2203,CAPERS_COSMOS_V0.2.1,s000149619,P6,149619,-1.0,CAPERS_COSMOS_P6_s000149619_x1d_optext.fits,None
2204,CAPERS_COSMOS_V0.2.1,s000149626,P6,149626,2.462999,CAPERS_COSMOS_P6_s000149626_x1d.fits,Object lines are in absorption
2205,CAPERS_COSMOS_V0.2.1,s000149850,P6,149850,-1.0,CAPERS_COSMOS_P6_s000149850_x1d_optext.fits,None
2206,CAPERS_COSMOS_V0.2.1,s000149875,P5,149875,2.126596,CAPERS_COSMOS_P5_s000149875_x1d_optext.fits,None
2207,CAPERS_COSMOS_V0.2.1,s000149920,P6,149920,3.76,CAPERS_COSMOS_P6_s000149920_x1d_optext.fits,None
2208,CAPERS_COSMOS_V0.2.1,s000150288,P5,150288,4.52,CAPERS_COSMOS_P5_s000150288_x1d_optext.fits,None
2209,CAPERS_COSMOS_V0.2.1,s000150350,P5,150350,4.93,CAPERS_COSMOS_P5_s000150350_x1d_optext.fits,None
2210,CAPERS_COSMOS_V0.2.1,s000150359,P6,150359,5.283573,CAPERS_COSMOS_P6_s000150359_x1d.fits,Object lines are in absorption
2211,CAPERS_COSMOS_V0.2.1,s000150721,P5,150721,3.430321,CAPERS_COSMOS_P5_s000150721_x1d.fits,None
2212,CAPERS_COSMOS_V0.2.1,s000150920,P6,150920,-1.0,CAPERS_COSMOS_P6_s000150920_x1d_optext.fits,None
2213,CAPERS_COSMOS_V0.2.1,s000151013,P6,151013,5.08,CAPERS_COSMOS_P6_s000151013_x1d.fits,None
2214,CAPERS_COSMOS_V0.2.1,s000151302,P5,151302,3.7,CAPERS_COSMOS_P5_s000151302_x1d_optext.fits,None
2215,CAPERS_COSMOS_V0.2.1,s000151425,P5,151425,3.722243,CAPERS_COSMOS_P5_s000151425_x1d_optext.fits,None
2216,CAPERS_COSMOS_V0.2.1,s000151755,P6,151755,5.579011,CAPERS_COSMOS_P6_s000151755_x1d_optext.fits,None
2217,CAPERS_COSMOS_V0.2.1,s000151844,P5,151844,4.509207,CAPERS_COSMOS_P5_s000151844_x1d_optext.fits,None
2218,CAPERS_COSMOS_V0.2.1,s000152047,P5,152047,-1.0,CAPERS_COSMOS_P5_s000152047_x1d_optext.fits,None
2219,CAPERS_COSMOS_V0.2.1,s000152358,P6,152358,-1.0,CAPERS_COSMOS_P6_s000152358_x1d.fits,None
2220,CAPERS_COSMOS_V0.2.1,s000152679,P5,152679,-1.0,CAPERS_COSMOS_P5_s000152679_x1d_optext.fits,None
2221,CAPERS_COSMOS_V0.2.1,s000152713,P5,152713,-1.0,CAPERS_COSMOS_P5_s000152713_x1d_optext.fits,None
2222,CAPERS_COSMOS_V0.2.1,s000152880,P5,152880,-1.0,CAPERS_COSMOS_P5_s000152880_x1d.fits,None
2223,CAPERS_COSMOS_V0.2.1,s000152915,P5,152915,-1.0,CAPERS_COSMOS_P5_s000152915_x1d.fits,None
2224,CAPERS_COSMOS_V0.2.1,s000153057,P6,153057,3.75,CAPERS_COSMOS_P6_s000153057_x1d_optext.fits,None
2225,CAPERS_COSMOS_V0.2.1,s000153126,P5,153126,-1.0,CAPERS_COSMOS_P5_s000153126_x1d_optext.fits,None
2226,CAPERS_COSMOS_V0.2.1,s000153264,P5,153264,3.091483,CAPERS_COSMOS_P5_s000153264_x1d_optext.fits,None
2227,CAPERS_COSMOS_V0.2.1,s000153330,P6,153330,9.272679,CAPERS_COSMOS_P6_s000153330_x1d_optext.fits,None
2228,CAPERS_COSMOS_V0.2.1,s000153407,P5,153407,4.524011,CAPERS_COSMOS_P5_s000153407_x1d.fits,None
2229,CAPERS_COSMOS_V0.2.1,s000153475,P5,153475,-1.0,CAPERS_COSMOS_P5_s000153475_x1d.fits,None
2230,CAPERS_COSMOS_V0.2.1,s000153514,P5,153514,-1.0,CAPERS_COSMOS_P5_s000153514_x1d.fits,None
2231,CAPERS_COSMOS_V0.2.1,s000153516,P6,153516,-1.0,CAPERS_COSMOS_P6_s000153516_x1d_optext.fits,None
2232,CAPERS_COSMOS_V0.2.1,s000153619,P6,153619,3.758306,CAPERS_COSMOS_P6_s000153619_x1d_optext.fits,None
2233,CAPERS_COSMOS_V0.2.1,s000153660,P6,153660,-1.0,CAPERS_COSMOS_P6_s000153660_x1d_optext.fits,None
2234,CAPERS_COSMOS_V0.2.1,s000153767,P6,153767,-1.0,CAPERS_COSMOS_P6_s000153767_x1d_optext.fits,None
2235,CAPERS_COSMOS_V0.2.1,s000153951,P6,153951,-1.0,CAPERS_COSMOS_P6_s000153951_x1d.fits,None
2236,CAPERS_COSMOS_V0.2.1,s000153965,P6,153965,8.936027,CAPERS_COSMOS_P6_s000153965_x1d_optext.fits,Direct method candidate (z = 8.9) 
2237,CAPERS_COSMOS_V0.2.1,s000154491,P6,154491,-1.0,CAPERS_COSMOS_P6_s000154491_x1d_optext.fits,None
2238,CAPERS_COSMOS_V0.2.1,s000154495,P6,154495,-1.0,CAPERS_COSMOS_P6_s000154495_x1d_optext.fits,None
2239,CAPERS_COSMOS_V0.2.1,s000154514,P6,154514,-1.0,CAPERS_COSMOS_P6_s000154514_x1d.fits,None
2240,CAPERS_COSMOS_V0.2.1,s000154583,P6,154583,1.321798,CAPERS_COSMOS_P6_s000154583_x1d_optext.fits,None
2241,CAPERS_COSMOS_V0.2.1,s000154701,P5,154701,3.767434,CAPERS_COSMOS_P5_s000154701_x1d_optext.fits,None
2242,CAPERS_COSMOS_V0.2.1,s000154715,P5,154715,-1.0,CAPERS_COSMOS_P5_s000154715_x1d_optext.fits,None
2243,CAPERS_COSMOS_V0.2.1,s000154852,P5,154852,-1.0,CAPERS_COSMOS_P5_s000154852_x1d.fits,None
2244,CAPERS_COSMOS_V0.2.1,s000154875,P6,154875,2.941016,CAPERS_COSMOS_P6_s000154875_x1d_optext.fits,None
2245,CAPERS_COSMOS_V0.2.1,s000154935,P5,154935,-1.0,CAPERS_COSMOS_P5_s000154935_x1d.fits,None
2246,CAPERS_COSMOS_V0.2.1,s000155452,P5,155452,-1.0,CAPERS_COSMOS_P5_s000155452_x1d.fits,None
2247,CAPERS_COSMOS_V0.2.1,s000155468,P6,155468,-1.0,CAPERS_COSMOS_P6_s000155468_x1d.fits,None
2248,CAPERS_COSMOS_V0.2.1,s000155481,P6,155481,-1.0,CAPERS_COSMOS_P6_s000155481_x1d_optext.fits,None
2249,CAPERS_COSMOS_V0.2.1,s000155573,P6,155573,-1.0,CAPERS_COSMOS_P6_s000155573_x1d.fits,None
2250,CAPERS_COSMOS_V0.2.1,s000155579,P6,155579,-1.0,CAPERS_COSMOS_P6_s000155579_x1d.fits,None
2251,CAPERS_COSMOS_V0.2.1,s000155681,P6,155681,5.34,CAPERS_COSMOS_P6_s000155681_x1d_optext.fits,None
2252,CAPERS_COSMOS_V0.2.1,s000155700,P6,155700,-1.0,CAPERS_COSMOS_P6_s000155700_x1d_optext.fits,None
2253,CAPERS_COSMOS_V0.2.1,s000155828,P6,155828,2.906367,CAPERS_COSMOS_P6_s000155828_x1d_optext.fits,None
2254,CAPERS_COSMOS_V0.2.1,s000155886,P5,155886,2.471625,CAPERS_COSMOS_P5_s000155886_x1d_optext.fits,None
2255,CAPERS_COSMOS_V0.2.1,s000155993,P6,155993,-1.0,CAPERS_COSMOS_P6_s000155993_x1d_optext.fits,None
2256,CAPERS_COSMOS_V0.2.1,s000155998,P6,155998,1.401946,CAPERS_COSMOS_P6_s000155998_x1d_optext.fits,None
2257,CAPERS_COSMOS_V0.2.1,s000156051,P6,156051,-1.0,CAPERS_COSMOS_P6_s000156051_x1d_optext.fits,None
2258,CAPERS_COSMOS_V0.2.1,s000156103,P5,156103,-1.0,CAPERS_COSMOS_P5_s000156103_x1d_optext.fits,None
2259,CAPERS_COSMOS_V0.2.1,s000156128,P5,156128,-1.0,CAPERS_COSMOS_P5_s000156128_x1d_optext.fits,None
2260,CAPERS_COSMOS_V0.2.1,s000156149,P5,156149,-1.0,CAPERS_COSMOS_P5_s000156149_x1d.fits,None
2261,CAPERS_COSMOS_V0.2.1,s000156319,P6,156319,4.21,CAPERS_COSMOS_P6_s000156319_x1d_optext.fits,None
2262,CAPERS_COSMOS_V0.2.1,s000156398,P6,156398,5.322112,CAPERS_COSMOS_P6_s000156398_x1d_optext.fits,None
2263,CAPERS_COSMOS_V0.2.1,s000156406,P5,156406,-1.0,CAPERS_COSMOS_P5_s000156406_x1d.fits,None
2264,CAPERS_COSMOS_V0.2.1,s000156464,P5,156464,1.509041,CAPERS_COSMOS_P5_s000156464_x1d_optext.fits,None
2265,CAPERS_COSMOS_V0.2.1,s000156474,P6,156474,-1.0,CAPERS_COSMOS_P6_s000156474_x1d_optext.fits,None
2266,CAPERS_COSMOS_V0.2.1,s000156504,P5,156504,-1.0,CAPERS_COSMOS_P5_s000156504_x1d.fits,None
2267,CAPERS_COSMOS_V0.2.1,s000156506,P5,156506,-1.0,CAPERS_COSMOS_P5_s000156506_x1d.fits,None
2268,CAPERS_COSMOS_V0.2.1,s000156509,P6,156509,-1.0,CAPERS_COSMOS_P6_s000156509_x1d.fits,None
2269,CAPERS_COSMOS_V0.2.1,s000156537,P5,156537,-1.0,CAPERS_COSMOS_P5_s000156537_x1d.fits,None
2270,CAPERS_COSMOS_V0.2.1,s000156656,P6,156656,-1.0,CAPERS_COSMOS_P6_s000156656_x1d.fits,None
2271,CAPERS_COSMOS_V0.2.1,s000156683,P5,156683,3.764555,CAPERS_COSMOS_P5_s000156683_x1d_optext.fits,None
2272,CAPERS_COSMOS_V0.2.1,s000156690,P6,156690,-1.0,CAPERS_COSMOS_P6_s000156690_x1d_optext.fits,None
2273,CAPERS_COSMOS_V0.2.1,s000156730,P6,156730,3.731722,CAPERS_COSMOS_P6_s000156730_x1d_optext.fits,None
2274,CAPERS_COSMOS_V0.2.1,s000156743,P5,156743,-1.0,CAPERS_COSMOS_P5_s000156743_x1d_optext.fits,None
2275,CAPERS_COSMOS_V0.2.1,s000156835,P6,156835,-1.0,CAPERS_COSMOS_P6_s000156835_x1d_optext.fits,None
2276,CAPERS_COSMOS_V0.2.1,s000156875,P5,156875,1.40435,CAPERS_COSMOS_P5_s000156875_x1d.fits,None
2277,CAPERS_COSMOS_V0.2.1,s000156911,P5,156911,4.238055,CAPERS_COSMOS_P5_s000156911_x1d.fits,None
2278,CAPERS_COSMOS_V0.2.1,s000156966,P5,156966,-1.0,CAPERS_COSMOS_P5_s000156966_x1d_optext.fits,None
2279,CAPERS_COSMOS_V0.2.1,s000156968,P6,156968,-1.0,CAPERS_COSMOS_P6_s000156968_x1d_optext.fits,None
2280,CAPERS_COSMOS_V0.2.1,s000157136,P5,157136,-1.0,CAPERS_COSMOS_P5_s000157136_x1d_optext.fits,None
2281,CAPERS_COSMOS_V0.2.1,s000157166,P5,157166,3.12528,CAPERS_COSMOS_P5_s000157166_x1d_optext.fits,None
2282,CAPERS_COSMOS_V0.2.1,s000157189,P6,157189,3.065893,CAPERS_COSMOS_P6_s000157189_x1d_optext.fits,None
2283,CAPERS_COSMOS_V0.2.1,s000157366,P5,157366,3.127099,CAPERS_COSMOS_P5_s000157366_x1d.fits,None
2284,CAPERS_COSMOS_V0.2.1,s000157486,P5,157486,-1.0,CAPERS_COSMOS_P5_s000157486_x1d.fits,None
2285,CAPERS_COSMOS_V0.2.1,s000157581,P6,157581,4.546274,CAPERS_COSMOS_P6_s000157581_x1d_optext.fits,None
2286,CAPERS_COSMOS_V0.2.1,s000157587,P5,157587,2.293659,CAPERS_COSMOS_P5_s000157587_x1d_optext.fits,None
2287,CAPERS_COSMOS_V0.2.1,s000157610,P5,157610,3.742301,CAPERS_COSMOS_P5_s000157610_x1d.fits,None
2288,CAPERS_COSMOS_V0.2.1,s000157690,P5,157690,-1.0,CAPERS_COSMOS_P5_s000157690_x1d_optext.fits,None
2289,CAPERS_COSMOS_V0.2.1,s000157894,P6,157894,3.17,CAPERS_COSMOS_P6_s000157894_x1d_optext.fits,None
2290,CAPERS_COSMOS_V0.2.1,s000158160,P6,158160,4.005159,CAPERS_COSMOS_P6_s000158160_x1d_optext.fits,None
2291,CAPERS_COSMOS_V0.2.1,s000158359,P5,158359,-1.0,CAPERS_COSMOS_P5_s000158359_x1d_optext.fits,None
2292,CAPERS_COSMOS_V0.2.1,s000158404,P5,158404,-1.0,CAPERS_COSMOS_P5_s000158404_x1d_optext.fits,None
2293,CAPERS_COSMOS_V0.2.1,s000158424,P5,158424,-1.0,CAPERS_COSMOS_P5_s000158424_x1d.fits,None
2294,CAPERS_COSMOS_V0.2.1,s000158481,P5,158481,5.746625,CAPERS_COSMOS_P5_s000158481_x1d.fits,None
2295,CAPERS_COSMOS_V0.2.1,s000158515,P6,158515,5.95,CAPERS_COSMOS_P6_s000158515_x1d_optext.fits,None
2296,CAPERS_COSMOS_V0.2.1,s000158708,P5,158708,-1.0,CAPERS_COSMOS_P5_s000158708_x1d.fits,None
2297,CAPERS_COSMOS_V0.2.1,s000158763,P6,158763,-1.0,CAPERS_COSMOS_P6_s000158763_x1d_optext.fits,None
2298,CAPERS_COSMOS_V0.2.1,s000159174,P6,159174,5.16,CAPERS_COSMOS_P6_s000159174_x1d_optext.fits,None
2299,CAPERS_COSMOS_V0.2.1,s000159255,P6,159255,1.680069,CAPERS_COSMOS_P6_s000159255_x1d_optext.fits,None
2300,CAPERS_COSMOS_V0.2.1,s000159412,P6,159412,7.949783,CAPERS_COSMOS_P6_s000159412_x1d_optext.fits,None
2301,CAPERS_COSMOS_V0.2.1,s000159413,P6,159413,5.56,CAPERS_COSMOS_P6_s000159413_x1d_optext.fits,None
2302,CAPERS_COSMOS_V0.2.1,s000159477,P6,159477,-1.0,CAPERS_COSMOS_P6_s000159477_x1d_optext.fits,None
2303,CAPERS_COSMOS_V0.2.1,s000159675,P6,159675,2.878593,CAPERS_COSMOS_P6_s000159675_x1d_optext.fits,None
2304,CAPERS_COSMOS_V0.2.1,s000159723,P6,159723,-1.0,CAPERS_COSMOS_P6_s000159723_x1d_optext.fits,None
2305,CAPERS_COSMOS_V0.2.1,s000159910,P5,159910,4.54,CAPERS_COSMOS_P5_s000159910_x1d_optext.fits,None
2306,CAPERS_COSMOS_V0.2.1,s000159971,P6,159971,-1.0,CAPERS_COSMOS_P6_s000159971_x1d_optext.fits,None
2307,CAPERS_COSMOS_V0.2.1,s000160081,P5,160081,-1.0,CAPERS_COSMOS_P5_s000160081_x1d_optext.fits,None
2308,CAPERS_COSMOS_V0.2.1,s000160236,P6,160236,5.181197,CAPERS_COSMOS_P6_s000160236_x1d_optext.fits,None
2309,CAPERS_COSMOS_V0.2.1,s000160387,P5,160387,6.37,CAPERS_COSMOS_P5_s000160387_x1d_optext.fits,None
2310,CAPERS_COSMOS_V0.2.1,s000160463,P5,160463,-1.0,CAPERS_COSMOS_P5_s000160463_x1d.fits,None
2311,CAPERS_COSMOS_V0.2.1,s000160511,P6,160511,-1.0,CAPERS_COSMOS_P6_s000160511_x1d.fits,None
2312,CAPERS_COSMOS_V0.2.1,s000160593,P6,160593,-1.0,CAPERS_COSMOS_P6_s000160593_x1d.fits,None
2313,CAPERS_COSMOS_V0.2.1,s000160637,P5,160637,5.287534,CAPERS_COSMOS_P5_s000160637_x1d_optext.fits,None
2314,CAPERS_COSMOS_V0.2.1,s000160883,P5,160883,7.662189,CAPERS_COSMOS_P5_s000160883_x1d_optext.fits,None
2315,CAPERS_COSMOS_V0.2.1,s000160936,P5,160936,-1.0,CAPERS_COSMOS_P5_s000160936_x1d_optext.fits,None
2316,CAPERS_COSMOS_V0.2.1,s000161152,P6,161152,2.975811,CAPERS_COSMOS_P6_s000161152_x1d_optext.fits,None
2317,CAPERS_COSMOS_V0.2.1,s000161260,P6,161260,4.45,CAPERS_COSMOS_P6_s000161260_x1d_optext.fits,None
2318,CAPERS_COSMOS_V0.2.1,s000161292,P6,161292,2.95,CAPERS_COSMOS_P6_s000161292_x1d_optext.fits,None
2319,CAPERS_COSMOS_V0.2.1,s000161496,P5,161496,6.56,CAPERS_COSMOS_P5_s000161496_x1d_optext.fits,None
2320,CAPERS_COSMOS_V0.2.1,s000161571,P6,161571,5.14,CAPERS_COSMOS_P6_s000161571_x1d_optext.fits,None
2321,CAPERS_COSMOS_V0.2.1,s000161640,P5,161640,-1.0,CAPERS_COSMOS_P5_s000161640_x1d_optext.fits,None
2322,CAPERS_COSMOS_V0.2.1,s000161645,P6,161645,0.602477,CAPERS_COSMOS_P6_s000161645_x1d_optext.fits,None
2323,CAPERS_COSMOS_V0.2.1,s000161682,P5,161682,5.114622,CAPERS_COSMOS_P5_s000161682_x1d.fits,None
2324,CAPERS_COSMOS_V0.2.1,s000161695,P5,161695,7.027418,CAPERS_COSMOS_P5_s000161695_x1d.fits,None
2325,CAPERS_COSMOS_V0.2.1,s000161875,P7,161875,-1.0,CAPERS_COSMOS_P7_s000161875_x1d_optext.fits,None
2326,CAPERS_COSMOS_V0.2.1,s000161947,P7,161947,3.12,CAPERS_COSMOS_P7_s000161947_x1d_optext.fits,None
2327,CAPERS_COSMOS_V0.2.1,s000162316,P7,162316,3.176076,CAPERS_COSMOS_P7_s000162316_x1d_optext.fits,None
2328,CAPERS_COSMOS_V0.2.1,s000162387,P7,162387,-1.0,CAPERS_COSMOS_P7_s000162387_x1d_optext.fits,None
2329,CAPERS_COSMOS_V0.2.1,s000162734,P7,162734,-1.0,CAPERS_COSMOS_P7_s000162734_x1d_optext.fits,None
2330,CAPERS_COSMOS_V0.2.1,s000162826,P7,162826,0.848424,CAPERS_COSMOS_P7_s000162826_x1d_optext.fits,None
2331,CAPERS_COSMOS_V0.2.1,s000162913,P7,162913,-1.0,CAPERS_COSMOS_P7_s000162913_x1d.fits,None
2332,CAPERS_COSMOS_V0.2.1,s000162956,P7,162956,3.355037,CAPERS_COSMOS_P7_s000162956_x1d_optext.fits,None
2333,CAPERS_COSMOS_V0.2.1,s000163338,P7,163338,-1.0,CAPERS_COSMOS_P7_s000163338_x1d_optext.fits,None
2334,CAPERS_COSMOS_V0.2.1,s000163363,P7,163363,-1.0,CAPERS_COSMOS_P7_s000163363_x1d_optext.fits,None
2335,CAPERS_COSMOS_V0.2.1,s000163556,P7,163556,2.91,CAPERS_COSMOS_P7_s000163556_x1d.fits,None
2336,CAPERS_COSMOS_V0.2.1,s000163918,P7,163918,-1.0,CAPERS_COSMOS_P7_s000163918_x1d_optext.fits,None
2337,CAPERS_COSMOS_V0.2.1,s000164022,P7,164022,-1.0,CAPERS_COSMOS_P7_s000164022_x1d_optext.fits,None
2338,CAPERS_COSMOS_V0.2.1,s000164077,P7,164077,-1.0,CAPERS_COSMOS_P7_s000164077_x1d_optext.fits,None
2339,CAPERS_COSMOS_V0.2.1,s000164179,P7,164179,-1.0,CAPERS_COSMOS_P7_s000164179_x1d_optext.fits,None
2340,CAPERS_COSMOS_V0.2.1,s000164215,P7,164215,2.443824,CAPERS_COSMOS_P7_s000164215_x1d_optext.fits,None
2341,CAPERS_COSMOS_V0.2.1,s000164246,P7,164246,2.735435,CAPERS_COSMOS_P7_s000164246_x1d.fits,None
2342,CAPERS_COSMOS_V0.2.1,s000164384,P7,164384,2.966903,CAPERS_COSMOS_P7_s000164384_x1d_optext.fits,None
2343,CAPERS_COSMOS_V0.2.1,s000164535,P7,164535,4.046463,CAPERS_COSMOS_P7_s000164535_x1d_optext.fits,None
2344,CAPERS_COSMOS_V0.2.1,s000164543,P7,164543,4.963754,CAPERS_COSMOS_P7_s000164543_x1d_optext.fits,None
2345,CAPERS_COSMOS_V0.2.1,s000164583,P7,164583,-1.0,CAPERS_COSMOS_P7_s000164583_x1d_optext.fits,None
2346,CAPERS_COSMOS_V0.2.1,s000164724,P7,164724,6.277039,CAPERS_COSMOS_P7_s000164724_x1d.fits,None
