               sample          id       pointing  MPT_number   z_manual  z_gaussian                                    optext
1488  CAPERS_EGS_V0.2  s000076139             P1       76139  -1.000000   -1.000000  CAPERS_EGS_P1_s000076139_x1d_optext.fits
1489  CAPERS_EGS_V0.2  s000076148             P1       76148   7.985835   -1.000000  CAPERS_EGS_P1_s000076148_x1d_optext.fits
1490  CAPERS_EGS_V0.2  s000076377             P1       76377   2.057978    2.059222  CAPERS_EGS_P1_s000076377_x1d_optext.fits
1491  CAPERS_EGS_V0.2  s000076400             P1       76400  -1.000000   -1.000000                                       NaN
1492  CAPERS_EGS_V0.2  s000076430             P3       76430  -1.000000   -1.000000                                       NaN
1493  CAPERS_EGS_V0.2  s000076576             P2       76576  -1.000000   -1.000000  CAPERS_EGS_P2_s000076576_x1d_optext.fits
1494  CAPERS_EGS_V0.2  s000076608             P3       76608  -1.000000   -1.000000                                       NaN
1495  CAPERS_EGS_V0.2  s000076646             P1       76646   1.590000    1.584941  CAPERS_EGS_P1_s000076646_x1d_optext.fits
1496  CAPERS_EGS_V0.2  s000076684             P2       76684   5.148547    5.165516  CAPERS_EGS_P2_s000076684_x1d_optext.fits
1497  CAPERS_EGS_V0.2  s000076762             P4       76762  -1.000000   -1.000000  CAPERS_EGS_P4_s000076762_x1d_optext.fits
1498  CAPERS_EGS_V0.2  s000076923             P4       76923  -1.000000   -1.000000                                       NaN
1499  CAPERS_EGS_V0.2  s000076952             P2       76952  -1.000000   -1.000000                                       NaN
1500  CAPERS_EGS_V0.2  s000077084             P1       77084   3.434481    3.435834  CAPERS_EGS_P1_s000077084_x1d_optext.fits
1501  CAPERS_EGS_V0.2  s000077377             P4       77377   3.230265   -1.000000  CAPERS_EGS_P4_s000077377_x1d_optext.fits
1502  CAPERS_EGS_V0.2  s000077625             P2       77625   6.371628    6.386899  CAPERS_EGS_P2_s000077625_x1d_optext.fits
1503  CAPERS_EGS_V0.2  s000077787             P1       77787  -1.000000   -1.000000                                       NaN
1504  CAPERS_EGS_V0.2  s000077799             P4       77799  -1.000000   -1.000000  CAPERS_EGS_P4_s000077799_x1d_optext.fits
1505  CAPERS_EGS_V0.2  s000077890             P1       77890  -1.000000   -1.000000  CAPERS_EGS_P1_s000077890_x1d_optext.fits
1506  CAPERS_EGS_V0.2  s000078073             P3       78073  -1.000000   -1.000000                                       NaN
1507  CAPERS_EGS_V0.2  s000078110             P1       78110  -1.000000   -1.000000  CAPERS_EGS_P1_s000078110_x1d_optext.fits
1508  CAPERS_EGS_V0.2  s000078143             P3       78143  -1.000000   -1.000000  CAPERS_EGS_P3_s000078143_x1d_optext.fits
1509  CAPERS_EGS_V0.2  s000078166             P3       78166   2.940000    2.953864  CAPERS_EGS_P3_s000078166_x1d_optext.fits
1510  CAPERS_EGS_V0.2  s000078237             P2       78237  -1.000000   -1.000000  CAPERS_EGS_P2_s000078237_x1d_optext.fits
1511  CAPERS_EGS_V0.2  s000078240             P2       78240   3.060000    3.057683  CAPERS_EGS_P2_s000078240_x1d_optext.fits
1512  CAPERS_EGS_V0.2  s000078265             P2       78265  -1.000000   -1.000000  CAPERS_EGS_P2_s000078265_x1d_optext.fits
1513  CAPERS_EGS_V0.2  s000078396             P2       78396  -1.000000   -1.000000                                       NaN
1514  CAPERS_EGS_V0.2  s000078410             P2       78410   6.110000    6.114371  CAPERS_EGS_P2_s000078410_x1d_optext.fits
1515  CAPERS_EGS_V0.2  s000078421             P3       78421   4.790000    4.801381  CAPERS_EGS_P3_s000078421_x1d_optext.fits
1516  CAPERS_EGS_V0.2  s000078606             P2       78606   3.840000    3.845023  CAPERS_EGS_P2_s000078606_x1d_optext.fits
1517  CAPERS_EGS_V0.2  s000078646             P2       78646  -1.000000   -1.000000  CAPERS_EGS_P2_s000078646_x1d_optext.fits
1518  CAPERS_EGS_V0.2  s000078756             P1       78756  -1.000000   -1.000000                                       NaN
1519  CAPERS_EGS_V0.2  s000078778             P2       78778   4.480000    4.481564  CAPERS_EGS_P2_s000078778_x1d_optext.fits
1520  CAPERS_EGS_V0.2  s000078995             P2       78995  -1.000000   -1.000000                                       NaN
1521  CAPERS_EGS_V0.2  s000079087             P1       79087  -1.000000   -1.000000                                       NaN
1522  CAPERS_EGS_V0.2  s000079098             P2       79098   5.080000    5.088971  CAPERS_EGS_P2_s000079098_x1d_optext.fits
1523  CAPERS_EGS_V0.2  s000079210             P1       79210  -1.000000   -1.000000  CAPERS_EGS_P1_s000079210_x1d_optext.fits
1524  CAPERS_EGS_V0.2  s000079270             P4       79270  -1.000000   -1.000000                                       NaN
1525  CAPERS_EGS_V0.2  s000079404             P1       79404   7.950000   -1.000000  CAPERS_EGS_P1_s000079404_x1d_optext.fits
1526  CAPERS_EGS_V0.2  s000079468             P4       79468  -1.000000   -1.000000                                       NaN
1527  CAPERS_EGS_V0.2  s000079483             P2       79483  -1.000000   -1.000000  CAPERS_EGS_P2_s000079483_x1d_optext.fits
1528  CAPERS_EGS_V0.2  s000079569             P2       79569  -1.000000   -1.000000  CAPERS_EGS_P2_s000079569_x1d_optext.fits
1529  CAPERS_EGS_V0.2  s000079641             P4       79641  -1.000000   -1.000000                                       NaN
1530  CAPERS_EGS_V0.2  s000079667             P3       79667   3.860000    3.866964  CAPERS_EGS_P3_s000079667_x1d_optext.fits
1531  CAPERS_EGS_V0.2  s000079700             P2       79700   6.670000    6.683831  CAPERS_EGS_P2_s000079700_x1d_optext.fits
1532  CAPERS_EGS_V0.2  s000079896             P3       79896   5.130000    5.122137  CAPERS_EGS_P3_s000079896_x1d_optext.fits
1533  CAPERS_EGS_V0.2  s000080027             P1       80027  -1.000000   -1.000000                                       NaN
1534  CAPERS_EGS_V0.2  s000080127             P1       80127  -1.000000   -1.000000                                       NaN
1535  CAPERS_EGS_V0.2  s000080237             P2       80237   1.514051    1.516952                                       NaN
1536  CAPERS_EGS_V0.2  s000080417             P2       80417   4.480000    4.478196  CAPERS_EGS_P2_s000080417_x1d_optext.fits
1537  CAPERS_EGS_V0.2  s000080498             P2       80498  -1.000000   -1.000000  CAPERS_EGS_P2_s000080498_x1d_optext.fits
1538  CAPERS_EGS_V0.2  s000080514             P2       80514  -1.000000   -1.000000                                       NaN
1539  CAPERS_EGS_V0.2  s000080579             P4       80579  -1.000000   -1.000000  CAPERS_EGS_P4_s000080579_x1d_optext.fits
1540  CAPERS_EGS_V0.2  s000080601             P4       80601  -1.000000   -1.000000                                       NaN
1541  CAPERS_EGS_V0.2  s000080640             P1       80640  -1.000000   -1.000000                                       NaN
1542  CAPERS_EGS_V0.2  s000080664             P1       80664  -1.000000   -1.000000                                       NaN
1543  CAPERS_EGS_V0.2  s000080724             P2       80724  -1.000000   -1.000000  CAPERS_EGS_P2_s000080724_x1d_optext.fits
1544  CAPERS_EGS_V0.2  s000080836             P3       80836  -1.000000   -1.000000                                       NaN
1545  CAPERS_EGS_V0.2  s000080945             P4       80945  -1.000000   -1.000000                                       NaN
1546  CAPERS_EGS_V0.2  s000080959             P2       80959  -1.000000   -1.000000                                       NaN
1547  CAPERS_EGS_V0.2  s000081009             P2       81009   4.390000    4.406067  CAPERS_EGS_P2_s000081009_x1d_optext.fits
1548  CAPERS_EGS_V0.2  s000081079             P2       81079  -1.000000   -1.000000                                       NaN
1549  CAPERS_EGS_V0.2  s000081105             P2       81105  -1.000000   -1.000000                                       NaN
1550  CAPERS_EGS_V0.2  s000081115             P2       81115  -1.000000   -1.000000                                       NaN
1551  CAPERS_EGS_V0.2  s000081212             P2       81212  -1.000000   -1.000000                                       NaN
1552  CAPERS_EGS_V0.2  s000081229             P1       81229  -1.000000   -1.000000                                       NaN
1553  CAPERS_EGS_V0.2  s000081238             P3       81238  -1.000000   -1.000000                                       NaN
1554  CAPERS_EGS_V0.2  s000081323             P2       81323  -1.000000   -1.000000                                       NaN
1555  CAPERS_EGS_V0.2  s000081351             P4       81351   2.440060    2.441992  CAPERS_EGS_P4_s000081351_x1d_optext.fits
1556  CAPERS_EGS_V0.2  s000081403             P2       81403  -1.000000   -1.000000  CAPERS_EGS_P2_s000081403_x1d_optext.fits
1557  CAPERS_EGS_V0.2  s000081424             P2       81424   4.405281    4.399277  CAPERS_EGS_P2_s000081424_x1d_optext.fits
1558  CAPERS_EGS_V0.2  s000081450             P4       81450  -1.000000   -1.000000                                       NaN
1559  CAPERS_EGS_V0.2  s000081460             P1       81460  -1.000000   -1.000000  CAPERS_EGS_P1_s000081460_x1d_optext.fits
1560  CAPERS_EGS_V0.2  s000081520             P2       81520   2.395754    2.396092  CAPERS_EGS_P2_s000081520_x1d_optext.fits
1561  CAPERS_EGS_V0.2  s000081694             P4       81694   4.105863    4.114638  CAPERS_EGS_P4_s000081694_x1d_optext.fits
1562  CAPERS_EGS_V0.2  s000081743             P2       81743  -1.000000   -1.000000  CAPERS_EGS_P2_s000081743_x1d_optext.fits
1563  CAPERS_EGS_V0.2  s000081759             P2       81759   5.030000    5.042531  CAPERS_EGS_P2_s000081759_x1d_optext.fits
1564  CAPERS_EGS_V0.2  s000081889             P2       81889   2.400000    2.389178  CAPERS_EGS_P2_s000081889_x1d_optext.fits
1565  CAPERS_EGS_V0.2  s000081911             P2       81911  -1.000000   -1.000000                                       NaN
1566  CAPERS_EGS_V0.2  s000082035             P2       82035  -1.000000   -1.000000  CAPERS_EGS_P2_s000082035_x1d_optext.fits
1567  CAPERS_EGS_V0.2  s000082047             P2       82047  -1.000000   -1.000000                                       NaN
1568  CAPERS_EGS_V0.2  s000082104             P3       82104   7.217210   -1.000000  CAPERS_EGS_P3_s000082104_x1d_optext.fits
1569  CAPERS_EGS_V0.2  s000082116             P2       82116  -1.000000   -1.000000  CAPERS_EGS_P2_s000082116_x1d_optext.fits
1570  CAPERS_EGS_V0.2  s000082168             P2       82168  -1.000000   -1.000000                                       NaN
1571  CAPERS_EGS_V0.2  s000082222             P1       82222  -1.000000   -1.000000                                       NaN
1572  CAPERS_EGS_V0.2  s000082254             P2       82254  -1.000000   -1.000000  CAPERS_EGS_P2_s000082254_x1d_optext.fits
1573  CAPERS_EGS_V0.2  s000082294             P4       82294  -1.000000   -1.000000  CAPERS_EGS_P4_s000082294_x1d_optext.fits
1574  CAPERS_EGS_V0.2  s000082317             P2       82317  -1.000000   -1.000000                                       NaN
1575  CAPERS_EGS_V0.2  s000082370             P3       82370   6.530000    6.546785  CAPERS_EGS_P3_s000082370_x1d_optext.fits
1576  CAPERS_EGS_V0.2  s000082464             P3       82464  -1.000000   -1.000000  CAPERS_EGS_P3_s000082464_x1d_optext.fits
1577  CAPERS_EGS_V0.2  s000082771             P3       82771  -1.000000   -1.000000                                       NaN
1578  CAPERS_EGS_V0.2  s000082774             P1       82774  -1.000000   -1.000000  CAPERS_EGS_P1_s000082774_x1d_optext.fits
1579  CAPERS_EGS_V0.2  s000082932             P3       82932  -1.000000   -1.000000  CAPERS_EGS_P3_s000082932_x1d_optext.fits
1580  CAPERS_EGS_V0.2  s000082947             P2       82947  -1.000000   -1.000000  CAPERS_EGS_P2_s000082947_x1d_optext.fits
1581  CAPERS_EGS_V0.2  s000082952             P2       82952   4.791541   -1.000000  CAPERS_EGS_P2_s000082952_x1d_optext.fits
1582  CAPERS_EGS_V0.2  s000082971             P3       82971  -1.000000   -1.000000  CAPERS_EGS_P3_s000082971_x1d_optext.fits
1583  CAPERS_EGS_V0.2  s000082995             P4       82995  -1.000000   -1.000000                                       NaN
1584  CAPERS_EGS_V0.2  s000083095             P4       83095   1.257031    1.264440  CAPERS_EGS_P4_s000083095_x1d_optext.fits
1585  CAPERS_EGS_V0.2  s000083111             P4       83111  -1.000000   -1.000000  CAPERS_EGS_P4_s000083111_x1d_optext.fits
1586  CAPERS_EGS_V0.2  s000083164             P3       83164  -1.000000   -1.000000                                       NaN
1587  CAPERS_EGS_V0.2  s000083165             P3       83165  -1.000000   -1.000000  CAPERS_EGS_P3_s000083165_x1d_optext.fits
1588  CAPERS_EGS_V0.2  s000083190             P3       83190   3.610000    3.614640  CAPERS_EGS_P3_s000083190_x1d_optext.fits
1589  CAPERS_EGS_V0.2  s000083307             P4       83307  -1.000000   -1.000000  CAPERS_EGS_P4_s000083307_x1d_optext.fits
1590  CAPERS_EGS_V0.2  s000083353             P1       83353   4.620000    4.629805  CAPERS_EGS_P1_s000083353_x1d_optext.fits
1591  CAPERS_EGS_V0.2  s000083415             P4       83415  -1.000000   -1.000000  CAPERS_EGS_P4_s000083415_x1d_optext.fits
1592  CAPERS_EGS_V0.2  s000083498             P1       83498  -1.000000   -1.000000  CAPERS_EGS_P1_s000083498_x1d_optext.fits
1593  CAPERS_EGS_V0.2  s000083532             P4       83532  -1.000000   -1.000000                                       NaN
1594  CAPERS_EGS_V0.2  s000083626             P1       83626  -1.000000   -1.000000  CAPERS_EGS_P1_s000083626_x1d_optext.fits
1595  CAPERS_EGS_V0.2  s000083643             P4       83643  -1.000000   -1.000000  CAPERS_EGS_P4_s000083643_x1d_optext.fits
1596  CAPERS_EGS_V0.2  s000083685             P2       83685  -1.000000   -1.000000  CAPERS_EGS_P2_s000083685_x1d_optext.fits
1597  CAPERS_EGS_V0.2  s000083732             P4       83732   5.166607   -1.000000  CAPERS_EGS_P4_s000083732_x1d_optext.fits
1598  CAPERS_EGS_V0.2  s000083786             P3       83786   4.480000    4.488174                                       NaN
1599  CAPERS_EGS_V0.2  s000083799             P2       83799  -1.000000   -1.000000  CAPERS_EGS_P2_s000083799_x1d_optext.fits
1600  CAPERS_EGS_V0.2  s000083869             P2       83869   6.983934    6.989935  CAPERS_EGS_P2_s000083869_x1d_optext.fits
1601  CAPERS_EGS_V0.2  s000083878             P4       83878  -1.000000   -1.000000  CAPERS_EGS_P4_s000083878_x1d_optext.fits
1602  CAPERS_EGS_V0.2  s000083923             P2       83923   6.993410   -1.000000  CAPERS_EGS_P2_s000083923_x1d_optext.fits
1603  CAPERS_EGS_V0.2  s000083929             P3       83929   2.450000    2.469328  CAPERS_EGS_P3_s000083929_x1d_optext.fits
1604  CAPERS_EGS_V0.2  s000083930             P4       83930  -1.000000   -1.000000  CAPERS_EGS_P4_s000083930_x1d_optext.fits
1605  CAPERS_EGS_V0.2  s000083936             P4       83936  -1.000000   -1.000000                                       NaN
1606  CAPERS_EGS_V0.2  s000083938             P3       83938   3.211944   -1.000000                                       NaN
1607  CAPERS_EGS_V0.2  s000083939             P2       83939   7.920000    7.924627  CAPERS_EGS_P2_s000083939_x1d_optext.fits
1608  CAPERS_EGS_V0.2  s000083950             P2       83950  -1.000000   -1.000000  CAPERS_EGS_P2_s000083950_x1d_optext.fits
1609  CAPERS_EGS_V0.2  s000084008             P4       84008   1.350000    1.351508  CAPERS_EGS_P4_s000084008_x1d_optext.fits
1610  CAPERS_EGS_V0.2  s000084011             P2       84011  -1.000000   -1.000000                                       NaN
1611  CAPERS_EGS_V0.2  s000084054             P2       84054   2.027300   -1.000000  CAPERS_EGS_P2_s000084054_x1d_optext.fits
