file,zfit,ID,Field,Pointing
CAPERS-COSMOS_P1_s000083820_x1d.fits,2.61,83820,COSMOS,1
CAPERS-COSMOS_P1_s000083861_x1d.fits,4.17,83861,COSMOS,1
CAPERS-COSMOS_P1_s000083874_x1d.fits,2.42,83874,COSMOS,1
CAPERS-COSMOS_P1_s000083919_x1d.fits,0.8,83919,COSMOS,1
CAPERS-COSMOS_P1_s000083998_x1d.fits,3.19,83998,COSMOS,1
CAPERS-COSMOS_P1_s000084244_x1d.fits,4.6,84244,COSMOS,1
CAPERS-COSMOS_P1_s000084245_x1d.fits,1.28,84245,COSMOS,1
CAPERS-COSMOS_P1_s000084291_x1d.fits,5.99,84291,COSMOS,1
CAPERS-COSMOS_P1_s000084409_x1d.fits,5.61,84409,COSMOS,1
CAPERS-COSMOS_P1_s000084421_x1d.fits,14.87,84421,COSMOS,1
CAPERS-COSMOS_P1_s000084562_x1d.fits,2.93,84562,COSMOS,1
CAPERS-COSMOS_P1_s000084722_x1d.fits,2.89,84722,COSMOS,1
CAPERS-COSMOS_P1_s000084738_x1d.fits,4.17,84738,COSMOS,1
CAPERS-COSMOS_P1_s000084836_x1d.fits,3.32,84836,COSMOS,1
CAPERS-COSMOS_P1_s000085097_x1d.fits,3.28,85097,COSMOS,1
CAPERS-COSMOS_P1_s000085165_x1d.fits,4.76,85165,COSMOS,1
CAPERS-COSMOS_P1_s000085242_x1d.fits,3.54,85242,COSMOS,1
CAPERS-COSMOS_P1_s000085711_x1d.fits,4.74,85711,COSMOS,1
CAPERS-COSMOS_P1_s000085769_x1d.fits,3.95,85769,COSMOS,1
CAPERS-COSMOS_P1_s000085838_x1d.fits,7.15,85838,COSMOS,1
CAPERS-COSMOS_P1_s000085850_x1d.fits,4.41,85850,COSMOS,1
CAPERS-COSMOS_P1_s000085899_x1d.fits,10.28,85899,COSMOS,1
CAPERS-COSMOS_P1_s000086023_x1d.fits,3.53,86023,COSMOS,1
CAPERS-COSMOS_P1_s000086214_x1d.fits,5.4,86214,COSMOS,1
CAPERS-COSMOS_P1_s000086282_x1d.fits,4.02,86282,COSMOS,1
CAPERS-COSMOS_P1_s000086561_x1d.fits,4.18,86561,COSMOS,1
CAPERS-COSMOS_P1_s000086574_x1d.fits,4.17,86574,COSMOS,1
CAPERS-COSMOS_P1_s000086723_x1d.fits,3.06,86723,COSMOS,1
CAPERS-COSMOS_P1_s000198501_x1d.fits,0.01,198501,COSMOS,1
CAPERS-COSMOS_P1_s000300001_x1d.fits,9.81,300001,COSMOS,1
CAPERS-COSMOS_P2_s000033804_x1d.fits,2.11,33804,COSMOS,2
CAPERS-COSMOS_P2_s000034068_x1d.fits,4.91,34068,COSMOS,2
CAPERS-COSMOS_P2_s000034441_x1d.fits,4.9,34441,COSMOS,2
CAPERS-COSMOS_P2_s000034496_x1d.fits,0.5,34496,COSMOS,2
CAPERS-COSMOS_P2_s000034644_x1d.fits,1.43,34644,COSMOS,2
CAPERS-COSMOS_P2_s000034696_x1d.fits,1.19,34696,COSMOS,2
CAPERS-COSMOS_P2_s000034815_x1d.fits,0.69,34815,COSMOS,2
CAPERS-COSMOS_P2_s000035060_x1d.fits,1.55,35060,COSMOS,2
CAPERS-COSMOS_P2_s000035171_x1d.fits,1.87,35171,COSMOS,2
CAPERS-COSMOS_P2_s000035212_x1d.fits,1.05,35212,COSMOS,2
CAPERS-COSMOS_P2_s000035234_x1d.fits,0.56,35234,COSMOS,2
CAPERS-COSMOS_P2_s000035428_x1d.fits,2.1,35428,COSMOS,2
CAPERS-COSMOS_P2_s000035566_x1d.fits,2.13,35566,COSMOS,2
CAPERS-COSMOS_P2_s000035614_x1d.fits,5.93,35614,COSMOS,2
CAPERS-COSMOS_P2_s000035686_x1d.fits,1.78,35686,COSMOS,2
CAPERS-COSMOS_P2_s000035762_x1d.fits,4.6,35762,COSMOS,2
CAPERS-COSMOS_P2_s000035834_x1d.fits,1.43,35834,COSMOS,2
CAPERS-COSMOS_P2_s000036108_x1d.fits,0.78,36108,COSMOS,2
CAPERS-COSMOS_P2_s000036135_x1d.fits,0.89,36135,COSMOS,2
CAPERS-COSMOS_P2_s000036505_x1d.fits,4.86,36505,COSMOS,2
CAPERS-COSMOS_P2_s000036541_x1d.fits,2.52,36541,COSMOS,2
CAPERS-COSMOS_P2_s000036570_x1d.fits,4.58,36570,COSMOS,2
CAPERS-COSMOS_P2_s000036571_x1d.fits,4.58,36571,COSMOS,2
CAPERS-COSMOS_P2_s000036667_x1d.fits,2.71,36667,COSMOS,2
CAPERS-COSMOS_P2_s000036694_x1d.fits,2.81,36694,COSMOS,2
CAPERS-COSMOS_P2_s000036760_x1d.fits,1.34,36760,COSMOS,2
CAPERS-COSMOS_P2_s000036811_x1d.fits,0.58,36811,COSMOS,2
CAPERS-COSMOS_P2_s000036827_x1d.fits,2.14,36827,COSMOS,2
CAPERS-COSMOS_P2_s000036976_x1d.fits,1.96,36976,COSMOS,2
CAPERS-COSMOS_P2_s000037101_x1d.fits,5.35,37101,COSMOS,2
CAPERS-COSMOS_P2_s000037166_x1d.fits,0.68,37166,COSMOS,2
CAPERS-COSMOS_P2_s000037220_x1d.fits,0.4,37220,COSMOS,2
CAPERS-COSMOS_P2_s000037226_x1d.fits,3.61,37226,COSMOS,2
CAPERS-COSMOS_P2_s000037317_x1d.fits,0.24,37317,COSMOS,2
CAPERS-COSMOS_P2_s000037330_x1d.fits,2.1,37330,COSMOS,2
CAPERS-COSMOS_P2_s000037424_x1d.fits,1.79,37424,COSMOS,2
CAPERS-COSMOS_P2_s000037469_x1d.fits,2.9,37469,COSMOS,2
CAPERS-COSMOS_P2_s000037477_x1d.fits,2.56,37477,COSMOS,2
CAPERS-COSMOS_P2_s000037506_x1d.fits,1.85,37506,COSMOS,2
CAPERS-COSMOS_P2_s000037510_x1d.fits,0.96,37510,COSMOS,2
CAPERS-COSMOS_P2_s000037544_x1d.fits,1.97,37544,COSMOS,2
CAPERS-COSMOS_P2_s000037545_x1d.fits,2.75,37545,COSMOS,2
CAPERS-COSMOS_P2_s000037601_x1d.fits,4.1,37601,COSMOS,2
CAPERS-COSMOS_P2_s000037650_x1d.fits,0.68,37650,COSMOS,2
CAPERS-COSMOS_P2_s000037684_x1d.fits,5.37,37684,COSMOS,2
CAPERS-COSMOS_P2_s000037734_x1d.fits,1.99,37734,COSMOS,2
CAPERS-COSMOS_P2_s000037777_x1d.fits,0.44,37777,COSMOS,2
CAPERS-COSMOS_P2_s000037826_x1d.fits,3.17,37826,COSMOS,2
CAPERS-COSMOS_P2_s000037866_x1d.fits,5.86,37866,COSMOS,2
CAPERS-COSMOS_P2_s000037890_x1d.fits,1.24,37890,COSMOS,2
CAPERS-COSMOS_P2_s000037938_x1d.fits,1.81,37938,COSMOS,2
CAPERS-COSMOS_P2_s000037977_x1d.fits,1.69,37977,COSMOS,2
CAPERS-COSMOS_P2_s000037982_x1d.fits,0.79,37982,COSMOS,2
CAPERS-COSMOS_P2_s000038098_x1d.fits,0.82,38098,COSMOS,2
CAPERS-COSMOS_P2_s000038169_x1d.fits,0.23,38169,COSMOS,2
CAPERS-COSMOS_P2_s000038174_x1d.fits,0.32,38174,COSMOS,2
CAPERS-COSMOS_P2_s000038374_x1d.fits,0.69,38374,COSMOS,2
CAPERS-COSMOS_P2_s000038431_x1d.fits,1.23,38431,COSMOS,2
CAPERS-COSMOS_P2_s000038452_x1d.fits,0.24,38452,COSMOS,2
CAPERS-COSMOS_P2_s000038477_x1d.fits,0.93,38477,COSMOS,2
CAPERS-COSMOS_P2_s000038596_x1d.fits,1.43,38596,COSMOS,2
CAPERS-COSMOS_P2_s000038917_x1d.fits,0.41,38917,COSMOS,2
CAPERS-COSMOS_P2_s000038985_x1d.fits,1.72,38985,COSMOS,2
CAPERS-COSMOS_P2_s000039083_x1d.fits,2.2,39083,COSMOS,2
CAPERS-COSMOS_P2_s000039433_x1d.fits,0.85,39433,COSMOS,2
CAPERS-COSMOS_P2_s000039583_x1d.fits,3.11,39583,COSMOS,2
CAPERS-COSMOS_P2_s000039600_x1d.fits,0.97,39600,COSMOS,2
CAPERS-COSMOS_P2_s000039729_x1d.fits,0.78,39729,COSMOS,2
CAPERS-COSMOS_P2_s000039810_x1d.fits,3.65,39810,COSMOS,2
CAPERS-COSMOS_P2_s000040099_x1d.fits,1.34,40099,COSMOS,2
CAPERS-COSMOS_P2_s000040161_x1d.fits,6.85,40161,COSMOS,2
CAPERS-COSMOS_P2_s000040245_x1d.fits,4.95,40245,COSMOS,2
CAPERS-COSMOS_P2_s000040453_x1d.fits,3.01,40453,COSMOS,2
CAPERS-COSMOS_P2_s000040487_x1d.fits,2.76,40487,COSMOS,2
CAPERS-COSMOS_P2_s000040555_x1d.fits,3.0,40555,COSMOS,2
CAPERS-COSMOS_P2_s000040626_x1d.fits,2.62,40626,COSMOS,2
CAPERS-COSMOS_P2_s000040661_x1d.fits,0.68,40661,COSMOS,2
CAPERS-COSMOS_P2_s000040751_x1d.fits,3.06,40751,COSMOS,2
CAPERS-COSMOS_P2_s000040855_x1d.fits,1.61,40855,COSMOS,2
CAPERS-COSMOS_P2_s000040875_x1d.fits,2.69,40875,COSMOS,2
CAPERS-COSMOS_P2_s000040876_x1d.fits,2.21,40876,COSMOS,2
CAPERS-COSMOS_P2_s000041043_x1d.fits,5.74,41043,COSMOS,2
CAPERS-COSMOS_P2_s000041099_x1d.fits,3.5,41099,COSMOS,2
CAPERS-COSMOS_P2_s000041100_x1d.fits,0.87,41100,COSMOS,2
CAPERS-COSMOS_P2_s000041141_x1d.fits,0.57,41141,COSMOS,2
CAPERS-COSMOS_P2_s000041165_x1d.fits,3.65,41165,COSMOS,2
CAPERS-COSMOS_P2_s000041168_x1d.fits,1.19,41168,COSMOS,2
CAPERS-COSMOS_P2_s000041235_x1d.fits,3.15,41235,COSMOS,2
CAPERS-COSMOS_P2_s000041267_x1d.fits,2.07,41267,COSMOS,2
CAPERS-COSMOS_P2_s000041269_x1d.fits,1.12,41269,COSMOS,2
CAPERS-COSMOS_P2_s000041284_x1d.fits,1.22,41284,COSMOS,2
CAPERS-COSMOS_P2_s000041288_x1d.fits,2.92,41288,COSMOS,2
CAPERS-COSMOS_P2_s000041313_x1d.fits,2.92,41313,COSMOS,2
CAPERS-COSMOS_P2_s000041425_x1d.fits,1.21,41425,COSMOS,2
CAPERS-COSMOS_P2_s000041535_x1d.fits,1.96,41535,COSMOS,2
CAPERS-COSMOS_P2_s000041586_x1d.fits,0.66,41586,COSMOS,2
CAPERS-COSMOS_P2_s000041802_x1d.fits,0.7,41802,COSMOS,2
CAPERS-COSMOS_P2_s000041852_x1d.fits,1.3,41852,COSMOS,2
CAPERS-COSMOS_P2_s000042031_x1d.fits,5.75,42031,COSMOS,2
CAPERS-COSMOS_P2_s000042054_x1d.fits,1.61,42054,COSMOS,2
CAPERS-COSMOS_P2_s000042240_x1d.fits,3.33,42240,COSMOS,2
CAPERS-COSMOS_P2_s000042262_x1d.fits,4.44,42262,COSMOS,2
CAPERS-COSMOS_P2_s000042393_x1d.fits,5.74,42393,COSMOS,2
CAPERS-COSMOS_P2_s000042475_x1d.fits,2.94,42475,COSMOS,2
CAPERS-COSMOS_P2_s000042574_x1d.fits,2.09,42574,COSMOS,2
CAPERS-COSMOS_P2_s000042630_x1d.fits,2.82,42630,COSMOS,2
CAPERS-COSMOS_P2_s000042667_x1d.fits,3.11,42667,COSMOS,2
CAPERS-COSMOS_P2_s000042709_x1d.fits,1.17,42709,COSMOS,2
CAPERS-COSMOS_P2_s000042727_x1d.fits,1.14,42727,COSMOS,2
CAPERS-COSMOS_P2_s000042801_x1d.fits,7.13,42801,COSMOS,2
CAPERS-COSMOS_P2_s000042839_x1d.fits,2.65,42839,COSMOS,2
CAPERS-COSMOS_P2_s000042900_x1d.fits,1.86,42900,COSMOS,2
CAPERS-COSMOS_P2_s000042930_x1d.fits,6.86,42930,COSMOS,2
CAPERS-COSMOS_P2_s000042933_x1d.fits,4.86,42933,COSMOS,2
CAPERS-COSMOS_P2_s000043026_x1d.fits,2.03,43026,COSMOS,2
CAPERS-COSMOS_P2_s000043202_x1d.fits,12.53,43202,COSMOS,2
CAPERS-COSMOS_P2_s000043238_x1d.fits,5.42,43238,COSMOS,2
CAPERS-COSMOS_P2_s000043250_x1d.fits,0.83,43250,COSMOS,2
CAPERS-COSMOS_P2_s000043276_x1d.fits,11.33,43276,COSMOS,2
CAPERS-COSMOS_P2_s000043385_x1d.fits,2.53,43385,COSMOS,2
CAPERS-COSMOS_P2_s000043386_x1d.fits,5.13,43386,COSMOS,2
CAPERS-COSMOS_P2_s000043414_x1d.fits,1.78,43414,COSMOS,2
CAPERS-COSMOS_P2_s000043480_x1d.fits,4.43,43480,COSMOS,2
CAPERS-COSMOS_P2_s000043488_x1d.fits,5.55,43488,COSMOS,2
CAPERS-COSMOS_P2_s000043593_x1d.fits,6.58,43593,COSMOS,2
CAPERS-COSMOS_P2_s000043650_x1d.fits,2.98,43650,COSMOS,2
CAPERS-COSMOS_P2_s000043654_x1d.fits,0.78,43654,COSMOS,2
CAPERS-COSMOS_P2_s000043681_x1d.fits,0.44,43681,COSMOS,2
CAPERS-COSMOS_P2_s000043786_x1d.fits,2.72,43786,COSMOS,2
CAPERS-COSMOS_P2_s000043817_x1d.fits,4.13,43817,COSMOS,2
CAPERS-COSMOS_P2_s000043818_x1d.fits,3.37,43818,COSMOS,2
CAPERS-COSMOS_P2_s000043887_x1d.fits,2.49,43887,COSMOS,2
CAPERS-COSMOS_P2_s000043906_x1d.fits,0.93,43906,COSMOS,2
CAPERS-COSMOS_P2_s000044035_x1d.fits,5.72,44035,COSMOS,2
CAPERS-COSMOS_P2_s000044101_x1d.fits,1.37,44101,COSMOS,2
CAPERS-COSMOS_P2_s000044115_x1d.fits,1.96,44115,COSMOS,2
CAPERS-COSMOS_P2_s000044135_x1d.fits,3.44,44135,COSMOS,2
CAPERS-COSMOS_P2_s000044178_x1d.fits,3.67,44178,COSMOS,2
CAPERS-COSMOS_P2_s000044230_x1d.fits,3.29,44230,COSMOS,2
CAPERS-COSMOS_P2_s000044297_x1d.fits,0.75,44297,COSMOS,2
CAPERS-COSMOS_P2_s000044340_x1d.fits,2.41,44340,COSMOS,2
CAPERS-COSMOS_P2_s000044424_x1d.fits,5.1,44424,COSMOS,2
CAPERS-COSMOS_P2_s000044446_x1d.fits,5.09,44446,COSMOS,2
CAPERS-COSMOS_P2_s000044513_x1d.fits,1.13,44513,COSMOS,2
CAPERS-COSMOS_P2_s000044725_x1d.fits,2.04,44725,COSMOS,2
CAPERS-COSMOS_P2_s000044863_x1d.fits,5.12,44863,COSMOS,2
CAPERS-COSMOS_P2_s000044892_x1d.fits,2.23,44892,COSMOS,2
CAPERS-COSMOS_P2_s000045028_x1d.fits,0.84,45028,COSMOS,2
CAPERS-COSMOS_P2_s000045063_x1d.fits,3.16,45063,COSMOS,2
CAPERS-COSMOS_P2_s000045165_x1d.fits,3.28,45165,COSMOS,2
CAPERS-COSMOS_P2_s000045305_x1d.fits,5.3,45305,COSMOS,2
CAPERS-COSMOS_P2_s000045396_x1d.fits,2.18,45396,COSMOS,2
CAPERS-COSMOS_P2_s000045410_x1d.fits,2.48,45410,COSMOS,2
CAPERS-COSMOS_P2_s000045422_x1d.fits,1.47,45422,COSMOS,2
CAPERS-COSMOS_P2_s000045457_x1d.fits,0.47,45457,COSMOS,2
CAPERS-COSMOS_P2_s000045494_x1d.fits,2.11,45494,COSMOS,2
CAPERS-COSMOS_P2_s000045528_x1d.fits,0.47,45528,COSMOS,2
CAPERS-COSMOS_P2_s000045622_x1d.fits,3.12,45622,COSMOS,2
CAPERS-COSMOS_P2_s000045847_x1d.fits,2.16,45847,COSMOS,2
CAPERS-COSMOS_P2_s000045869_x1d.fits,1.64,45869,COSMOS,2
CAPERS-COSMOS_P2_s000045885_x1d.fits,0.66,45885,COSMOS,2
CAPERS-COSMOS_P2_s000045906_x1d.fits,2.85,45906,COSMOS,2
CAPERS-COSMOS_P2_s000045994_x1d.fits,1.64,45994,COSMOS,2
CAPERS-COSMOS_P2_s000046003_x1d.fits,1.85,46003,COSMOS,2
CAPERS-COSMOS_P2_s000046239_x1d.fits,1.24,46239,COSMOS,2
CAPERS-COSMOS_P2_s000046274_x1d.fits,1.16,46274,COSMOS,2
CAPERS-COSMOS_P2_s000046303_x1d.fits,1.78,46303,COSMOS,2
CAPERS-COSMOS_P2_s000046364_x1d.fits,1.77,46364,COSMOS,2
CAPERS-COSMOS_P2_s000046376_x1d.fits,1.08,46376,COSMOS,2
CAPERS-COSMOS_P2_s000046549_x1d.fits,3.3,46549,COSMOS,2
CAPERS-COSMOS_P2_s000046573_x1d.fits,2.85,46573,COSMOS,2
CAPERS-COSMOS_P2_s000046621_x1d.fits,1.79,46621,COSMOS,2
CAPERS-COSMOS_P2_s000046843_x1d.fits,0.65,46843,COSMOS,2
CAPERS-COSMOS_P2_s000047127_x1d.fits,1.99,47127,COSMOS,2
CAPERS-COSMOS_P2_s000084246_x1d.fits,1.85,84246,COSMOS,2
CAPERS-COSMOS_P2_s000084513_x1d.fits,5.11,84513,COSMOS,2
CAPERS-COSMOS_P2_s000084886_x1d.fits,2.08,84886,COSMOS,2
CAPERS-COSMOS_P2_s000085350_x1d.fits,2.53,85350,COSMOS,2
CAPERS-COSMOS_P2_s000085478_x1d.fits,0.65,85478,COSMOS,2
CAPERS-COSMOS_P2_s000085809_x1d.fits,0.91,85809,COSMOS,2
CAPERS-COSMOS_P2_s000086275_x1d.fits,2.94,86275,COSMOS,2
CAPERS-COSMOS_P2_s000086703_x1d.fits,2.5,86703,COSMOS,2
CAPERS-COSMOS_P2_s000086965_x1d.fits,5.26,86965,COSMOS,2
CAPERS-COSMOS_P2_s000088196_x1d.fits,2.68,88196,COSMOS,2
CAPERS-COSMOS_P2_s000088305_x1d.fits,1.79,88305,COSMOS,2
CAPERS-COSMOS_P2_s000088467_x1d.fits,5.67,88467,COSMOS,2
CAPERS-COSMOS_P2_s000088512_x1d.fits,3.47,88512,COSMOS,2
CAPERS-COSMOS_P2_s000088982_x1d.fits,2.69,88982,COSMOS,2
CAPERS-COSMOS_P2_s000089156_x1d.fits,3.46,89156,COSMOS,2
CAPERS-COSMOS_P2_s000089232_x1d.fits,4.18,89232,COSMOS,2
CAPERS-COSMOS_P2_s000089329_x1d.fits,2.85,89329,COSMOS,2
CAPERS-COSMOS_P2_s000089433_x1d.fits,1.97,89433,COSMOS,2
CAPERS-COSMOS_P2_s000089661_x1d.fits,4.92,89661,COSMOS,2
CAPERS-COSMOS_P2_s000089926_x1d.fits,0.86,89926,COSMOS,2
CAPERS-COSMOS_P2_s000090194_x1d.fits,0.3,90194,COSMOS,2
CAPERS-COSMOS_P2_s000090600_x1d.fits,2.82,90600,COSMOS,2
CAPERS-COSMOS_P2_s000090786_x1d.fits,3.85,90786,COSMOS,2
CAPERS-COSMOS_P2_s000091133_x1d.fits,4.43,91133,COSMOS,2
CAPERS-COSMOS_P2_s000091209_x1d.fits,0.77,91209,COSMOS,2
CAPERS-COSMOS_P2_s000091875_x1d.fits,1.65,91875,COSMOS,2
CAPERS-COSMOS_P2_s000092289_x1d.fits,5.55,92289,COSMOS,2
CAPERS-COSMOS_P2_s000092316_x1d.fits,5.55,92316,COSMOS,2
CAPERS-COSMOS_P2_s000092399_x1d.fits,7.17,92399,COSMOS,2
CAPERS-COSMOS_P2_s000092493_x1d.fits,1.37,92493,COSMOS,2
CAPERS-COSMOS_P2_s000092529_x1d.fits,7.35,92529,COSMOS,2
CAPERS-COSMOS_P2_s000092575_x1d.fits,2.74,92575,COSMOS,2
CAPERS-COSMOS_P2_s000092603_x1d.fits,5.34,92603,COSMOS,2
CAPERS-COSMOS_P2_s000092844_x1d.fits,3.86,92844,COSMOS,2
CAPERS-COSMOS_P2_s000093088_x1d.fits,5.84,93088,COSMOS,2
CAPERS-COSMOS_P2_s000093227_x1d.fits,2.53,93227,COSMOS,2
CAPERS-COSMOS_P2_s000093655_x1d.fits,5.79,93655,COSMOS,2
CAPERS-COSMOS_P2_s000094180_x1d.fits,0.31,94180,COSMOS,2
CAPERS-COSMOS_P2_s000094208_x1d.fits,2.5,94208,COSMOS,2
CAPERS-COSMOS_P2_s000094464_x1d.fits,5.91,94464,COSMOS,2
CAPERS-COSMOS_P2_s000094469_x1d.fits,2.48,94469,COSMOS,2
CAPERS-COSMOS_P2_s000094804_x1d.fits,6.32,94804,COSMOS,2
CAPERS-COSMOS_P2_s000094930_x1d.fits,4.39,94930,COSMOS,2
CAPERS-COSMOS_P2_s000095192_x1d.fits,3.95,95192,COSMOS,2
CAPERS-COSMOS_P2_s000095399_x1d.fits,1.42,95399,COSMOS,2
CAPERS-COSMOS_P2_s000096670_x1d.fits,3.01,96670,COSMOS,2
CAPERS-COSMOS_P2_s000097160_x1d.fits,2.8,97160,COSMOS,2
CAPERS-COSMOS_P2_s000097513_x1d.fits,0.87,97513,COSMOS,2
CAPERS-COSMOS_P2_s000097724_x1d.fits,1.21,97724,COSMOS,2
CAPERS-COSMOS_P2_s000097991_x1d.fits,2.09,97991,COSMOS,2
CAPERS-COSMOS_P2_s000098384_x1d.fits,5.92,98384,COSMOS,2
CAPERS-COSMOS_P2_s000098623_x1d.fits,2.45,98623,COSMOS,2
CAPERS-COSMOS_P2_s000098722_x1d.fits,10.4,98722,COSMOS,2
CAPERS-COSMOS_P2_s000098737_x1d.fits,1.91,98737,COSMOS,2
CAPERS-COSMOS_P2_s000098914_x1d.fits,3.3,98914,COSMOS,2
CAPERS-COSMOS_P2_s000098926_x1d.fits,3.06,98926,COSMOS,2
CAPERS-COSMOS_P2_s000099145_x1d.fits,0.71,99145,COSMOS,2
CAPERS-COSMOS_P2_s000099231_x1d.fits,7.22,99231,COSMOS,2
CAPERS-COSMOS_P2_s000099323_x1d.fits,9.54,99323,COSMOS,2
CAPERS-COSMOS_P2_s000099382_x1d.fits,1.81,99382,COSMOS,2
CAPERS-COSMOS_P2_s000099682_x1d.fits,2.21,99682,COSMOS,2
CAPERS-COSMOS_P2_s000100391_x1d.fits,6.27,100391,COSMOS,2
CAPERS-COSMOS_P2_s000100517_x1d.fits,6.5,100517,COSMOS,2
CAPERS-COSMOS_P2_s000100680_x1d.fits,6.16,100680,COSMOS,2
CAPERS-COSMOS_P2_s000100692_x1d.fits,5.12,100692,COSMOS,2
CAPERS-COSMOS_P2_s000100705_x1d.fits,5.86,100705,COSMOS,2
CAPERS-COSMOS_P2_s000100743_x1d.fits,3.2,100743,COSMOS,2
CAPERS-COSMOS_P2_s000100755_x1d.fits,2.14,100755,COSMOS,2
CAPERS-COSMOS_P2_s000100814_x1d.fits,3.45,100814,COSMOS,2
CAPERS-COSMOS_P2_s000100828_x1d.fits,6.21,100828,COSMOS,2
CAPERS-COSMOS_P2_s000101262_x1d.fits,0.51,101262,COSMOS,2
CAPERS-COSMOS_P2_s000101283_x1d.fits,3.64,101283,COSMOS,2
CAPERS-COSMOS_P2_s000101293_x1d.fits,12.27,101293,COSMOS,2
CAPERS-COSMOS_P2_s000101557_x1d.fits,1.42,101557,COSMOS,2
CAPERS-COSMOS_P2_s000101654_x1d.fits,5.35,101654,COSMOS,2
CAPERS-COSMOS_P2_s000101695_x1d.fits,8.54,101695,COSMOS,2
CAPERS-COSMOS_P2_s000101735_x1d.fits,4.43,101735,COSMOS,2
CAPERS-COSMOS_P2_s000101936_x1d.fits,2.21,101936,COSMOS,2
CAPERS-COSMOS_P2_s000102148_x1d.fits,4.23,102148,COSMOS,2
CAPERS-COSMOS_P2_s000102565_x1d.fits,6.72,102565,COSMOS,2
CAPERS-COSMOS_P2_s000103248_x1d.fits,4.12,103248,COSMOS,2
CAPERS-COSMOS_P2_s000104141_x1d.fits,9.78,104141,COSMOS,2
CAPERS-COSMOS_P2_s000104441_x1d.fits,3.08,104441,COSMOS,2
CAPERS-COSMOS_P2_s000104685_x1d.fits,5.35,104685,COSMOS,2
CAPERS-COSMOS_P2_s000105074_x1d.fits,2.05,105074,COSMOS,2
CAPERS-COSMOS_P2_s000105133_x1d.fits,4.48,105133,COSMOS,2
CAPERS-COSMOS_P2_s000105156_x1d.fits,6.53,105156,COSMOS,2
CAPERS-COSMOS_P2_s000105437_x1d.fits,2.13,105437,COSMOS,2
CAPERS-COSMOS_P2_s000105457_x1d.fits,5.56,105457,COSMOS,2
CAPERS-COSMOS_P2_s000105670_x1d.fits,3.81,105670,COSMOS,2
CAPERS-COSMOS_P2_s000105791_x1d.fits,0.93,105791,COSMOS,2
CAPERS-COSMOS_P2_s000106185_x1d.fits,2.86,106185,COSMOS,2
CAPERS-COSMOS_P2_s000106253_x1d.fits,5.32,106253,COSMOS,2
CAPERS-COSMOS_P2_s000106538_x1d.fits,0.69,106538,COSMOS,2
CAPERS-COSMOS_P2_s000106588_x1d.fits,4.59,106588,COSMOS,2
CAPERS-COSMOS_P2_s000106589_x1d.fits,0.72,106589,COSMOS,2
CAPERS-COSMOS_P2_s000106689_x1d.fits,1.08,106689,COSMOS,2
CAPERS-COSMOS_P2_s000106798_x1d.fits,6.29,106798,COSMOS,2
CAPERS-COSMOS_P2_s000106837_x1d.fits,3.27,106837,COSMOS,2
CAPERS-COSMOS_P2_s000106975_x1d.fits,6.3,106975,COSMOS,2
CAPERS-COSMOS_P2_s000107165_x1d.fits,3.0,107165,COSMOS,2
CAPERS-COSMOS_P2_s000107308_x1d.fits,6.08,107308,COSMOS,2
CAPERS-COSMOS_P2_s000107551_x1d.fits,2.08,107551,COSMOS,2
CAPERS-COSMOS_P2_s000107634_x1d.fits,10.83,107634,COSMOS,2
CAPERS-COSMOS_P2_s000108193_x1d.fits,4.64,108193,COSMOS,2
CAPERS-COSMOS_P2_s000108314_x1d.fits,3.64,108314,COSMOS,2
CAPERS-COSMOS_P2_s000108344_x1d.fits,3.08,108344,COSMOS,2
CAPERS-COSMOS_P2_s000108709_x1d.fits,3.35,108709,COSMOS,2
CAPERS-COSMOS_P2_s000108966_x1d.fits,5.33,108966,COSMOS,2
CAPERS-COSMOS_P2_s000109364_x1d.fits,1.25,109364,COSMOS,2
CAPERS-COSMOS_P2_s000109483_x1d.fits,3.09,109483,COSMOS,2
CAPERS-COSMOS_P2_s000109571_x1d.fits,5.54,109571,COSMOS,2
CAPERS-COSMOS_P2_s000109719_x1d.fits,1.42,109719,COSMOS,2
CAPERS-COSMOS_P2_s000109917_x1d.fits,10.28,109917,COSMOS,2
CAPERS-COSMOS_P2_s000110732_x1d.fits,5.11,110732,COSMOS,2
CAPERS-COSMOS_P2_s000111170_x1d.fits,1.32,111170,COSMOS,2
CAPERS-COSMOS_P2_s000112629_x1d.fits,6.18,112629,COSMOS,2
CAPERS-COSMOS_P2_s000113101_x1d.fits,1.63,113101,COSMOS,2
CAPERS-COSMOS_P2_s000113180_x1d.fits,1.39,113180,COSMOS,2
CAPERS-COSMOS_P2_s000113434_x1d.fits,8.5,113434,COSMOS,2
CAPERS-COSMOS_P2_s000113554_x1d.fits,4.59,113554,COSMOS,2
CAPERS-COSMOS_P2_s000114396_x1d.fits,2.88,114396,COSMOS,2
CAPERS-COSMOS_P2_s000115000_x1d.fits,4.74,115000,COSMOS,2
CAPERS-COSMOS_P2_s000115056_x1d.fits,5.5,115056,COSMOS,2
CAPERS-COSMOS_P2_s000115733_x1d.fits,5.86,115733,COSMOS,2
CAPERS-COSMOS_P2_s000115974_x1d.fits,7.08,115974,COSMOS,2
CAPERS-COSMOS_P2_s000116485_x1d.fits,8.65,116485,COSMOS,2
CAPERS-COSMOS_P2_s000116486_x1d.fits,8.65,116486,COSMOS,2
